software mouseReMoCo;version 1.3.0;isWithLSL false;screenWidth 1902;screenHeight 973;centerX 951;centerY 486;autoStart 3600;cycleMaxNumber 6;cycleDuration 20;borderColor java.awt.Color[r=255,g=255,b=255];textColor java.awt.Color[r=255,g=255,b=255];backgroundColor java.awt.Color[r=0,g=0,b=0];cursorColorRecord java.awt.Color[r=255,g=0,b=0];cursorColorWait java.awt.Color[r=255,g=255,b=0];task circular;cornerX 545;cornerY 80;externalRadius 406;internalRadius 326;borderRadius 1;cursorRadius 16;indexOfDifficulty 48.86179212285402;taskRadius 365.5;taskTolerance 47
2025-11-24 02:22:12.357 +0100

timestamp,mouseX,mouseY,mouseInTarget
1763947466967,895,811,0
1763947466979,890,811,0
1763947466983,886,810,0
1763947466995,883,809,0
1763947466999,879,808,0
1763947467013,877,808,0
1763947467015,875,808,0
1763947467027,873,807,0
1763947467030,871,806,0
1763947467044,868,804,0
1763947467047,865,804,0
1763947467059,862,804,0
1763947467063,862,803,0
1763947467074,860,802,0
1763947467079,858,801,0
1763947467091,854,799,0
1763947467095,851,799,0
1763947467104,848,797,0
1763947467111,845,795,0
1763947467124,841,794,0
1763947467128,837,792,0
1763947467141,832,789,0
1763947467141,825,786,0
1763947467156,823,785,0
1763947467159,819,784,0
1763947467174,814,782,0
1763947467174,807,779,0
1763947467187,797,777,0
1763947467191,790,774,0
1763947467203,783,770,0
1763947467207,776,767,0
1763947467221,771,765,0
1763947467223,768,763,0
1763947467236,762,760,0
1763947467239,756,756,0
1763947467252,750,753,0
1763947467255,743,752,0
1763947467266,736,749,0
1763947467271,728,746,1
1763947467284,723,744,1
1763947467287,717,741,1
1763947467300,713,739,1
1763947467303,707,735,1
1763947467315,702,733,1
1763947467318,698,731,1
1763947467331,693,729,1
1763947467332,691,727,1
1763947467347,687,726,1
1763947467351,683,724,1
1763947467364,679,722,1
1763947467366,672,720,1
1763947467379,666,717,1
1763947467383,659,713,1
1763947467395,652,710,1
1763947467399,644,707,1
1763947467412,640,704,1
1763947467415,636,702,1
1763947467427,633,699,1
1763947467431,631,698,1
1763947467444,629,696,1
1763947467447,628,694,1
1763947467465,624,691,1
1763947467467,623,690,1
1763947467479,621,688,1
1763947467483,618,685,1
1763947467497,617,683,1
1763947467498,615,680,1
1763947467511,612,676,1
1763947467514,608,670,0
1763947467528,607,666,1
1763947467531,605,660,1
1763947467541,604,656,1
1763947467547,604,650,1
1763947467559,603,643,1
1763947467563,601,640,1
1763947467574,600,632,1
